,Nflow,B,N
21,0.019273333333333344,10000,20
22,0.020926666666666684,10000,20
23,0.02105999999999998,10000,20
24,0.018266666666666664,10000,20
25,0.019346666666666654,10000,20
26,0.029213333333333296,10000,20
27,0.028006666666666635,10000,20
28,0.02458000000000002,10000,20
29,0.023560000000000015,10000,20
0,0.023040000000000015,15000,20
1,0.018479999999999996,15000,20
2,0.025486666666666633,15000,20
3,0.03351333333333329,15000,20
4,0.037026666666666624,15000,20
5,0.026893333333333356,15000,20
6,0.018999999999999993,15000,20
7,0.020426666666666666,15000,20
8,0.020053333333333333,15000,20
9,0.021253333333333315,15000,20
10,0.018633333333333328,15000,20
11,0.021593333333333343,15000,20
12,0.03661999999999996,15000,20
13,0.034313333333333355,15000,20
14,0.0265733333333333,15000,20
15,0.020633333333333313,15000,20
16,0.018306666666666662,15000,20
17,0.021379999999999975,15000,20
18,0.02150000000000001,15000,20
19,0.01866,15000,20
20,0.01950666666666666,15000,20
21,0.040520000000000035,15000,20
22,0.02058666666666665,15000,20
23,0.019633333333333332,15000,20
24,0.019126666666666653,15000,20
25,0.018026666666666667,15000,20
26,0.02665999999999996,15000,20
27,0.020366666666666675,15000,20
28,0.020013333333333327,15000,20
29,0.022533333333333308,15000,20
0,0.026860000000000023,20000,20
1,0.022666666666666682,20000,20
2,0.021706666666666683,20000,20
3,0.024513333333333352,20000,20
4,0.02200666666666664,20000,20
5,0.018933333333333316,20000,20
6,0.01803333333333333,20000,20
7,0.01884666666666666,20000,20
8,0.022393333333333352,20000,20
9,0.03479333333333336,20000,20
10,0.018246666666666668,20000,20
11,0.01835333333333333,20000,20
12,0.026246666666666685,20000,20
13,0.026293333333333307,20000,20
14,0.022026666666666642,20000,20
15,0.017993333333333326,20000,20
16,0.020813333333333343,20000,20
17,0.0280333333333333,20000,20
18,0.028620000000000024,20000,20
19,0.021826666666666647,20000,20
20,0.03554666666666662,20000,20
21,0.020419999999999983,20000,20
22,0.020520000000000014,20000,20
23,0.01798666666666666,20000,20
24,0.025226666666666682,20000,20
25,0.021873333333333307,20000,20
26,0.022999999999999975,20000,20
27,0.024499999999999973,20000,20
28,0.01916666666666667,20000,20
29,0.022219999999999976,20000,20
0,0.02205333333333335,30000,20
1,0.021913333333333344,30000,20
2,0.030420000000000023,30000,20
3,0.022193333333333308,30000,20
4,0.021959999999999973,30000,20
5,0.01866666666666667,30000,20
6,0.01941333333333332,30000,20
7,0.0175,30000,20
8,0.018953333333333343,30000,20
9,0.01872666666666668,30000,20
10,0.021699999999999976,30000,20
11,0.019700000000000006,30000,20
12,0.021820000000000016,30000,20
13,0.018533333333333343,30000,20
14,0.02138666666666668,30000,20
15,0.02076666666666668,30000,20
16,0.026293333333333356,30000,20
17,0.03233999999999996,30000,20
18,0.02614666666666669,30000,20
19,0.01868,30000,20
20,0.019046666666666674,30000,20
21,0.019186666666666675,30000,20
22,0.02618000000000002,30000,20
23,0.019326666666666662,30000,20
24,0.01896666666666667,30000,20
25,0.01994000000000001,30000,20
26,0.03459333333333336,30000,20
27,0.03500666666666669,30000,20
28,0.01879999999999999,30000,20
29,0.018933333333333337,30000,20
